3719,0,-9.785102,0.4237737,0.4932055,-0.05115302,-0.002478842,0.02790103,38.48,101636.2,-9.267651
3769,0,-9.763555,0.3806781,0.2753332,-0.06460938,-0.001679454,0.03109859,38.48,101636.9,-9.320251
3843,0,-9.804255,0.3950433,0.4860229,-0.0348988,-0.006875474,0.0277678,38.48,101636.9,-9.320251
3893,0,-9.746795,0.4812346,0.4644751,-0.04275945,-0.003011767,0.02590257,38.48,101637.6,-9.320251
3970,0,-9.801862,0.4189853,0.3830723,-0.04475792,-0.001546222,0.02616903,38.48,101637.6,-9.375356
4020,0,-9.799467,0.4070143,0.4094085,-0.04462469,-0.006609011,0.02856719,38.48,101637.6,-9.375356
4110,0,-9.780313,0.4165911,0.3902549,-0.05728166,-0.00127976,0.0260358,38.48,101637.6,-9.375356
4160,0,-9.828198,0.3854665,0.308852,-0.0434256,-0.001679454,0.02243855,38.48,101637.6,-9.375356
4213,0,-9.758766,0.4644751,0.3974375,-0.04315914,-0.007941325,0.0298995,38.48,101637.6,-9.375356
4263,0,-9.830592,0.4357447,0.4022259,-0.04449145,-0.0074084,0.03056566,38.48,101637.6,-9.375356
4342,0,-9.794679,0.3495534,0.4548983,-0.05088656,-0.00127976,0.02710165,38.48,101637.6,-9.375356
4392,0,-9.792285,0.4477157,0.3280056,-0.03942867,-0.003944386,0.02963304,38.48,101638.3,-9.427956
4466,0,-9.797073,0.4716577,0.4764462,-0.05554966,-0.003944386,0.0256361,38.48,101637.6,-9.375356
4516,0,-9.775525,0.3687071,0.3950433,-0.045957,-0.008074555,0.02283824,38.48,101637.6,-9.375356
4590,0,-9.77792,0.4285621,0.4213795,-0.04888809,-0.007008705,0.02736811,38.48,101637.6,-9.375356
4640,0,-9.765948,0.4357447,0.3878607,-0.04755578,-0.001945916,0.02883365,38.48,101637.6,-9.375356
4718,0,-9.77792,0.3806781,0.3232172,-0.05168594,5.255266e-05,0.03389644,38.48,101637.6,-9.375356
4768,0,-9.818622,0.4357447,0.2873042,-0.04315914,-0.009273638,0.02590257,38.48,101636.9,-9.320251
4818,0,-9.773131,0.4118027,0.4908113,-0.05221887,-0.006475781,0.03109859,38.48,101636.9,-9.320251
4868,0,-9.780313,0.4548983,0.5386954,-0.04675639,-0.003278229,0.02616903,38.48,101636.2,-9.267651
4918,0,-9.797073,0.4118027,0.3303998,-0.0374302,-0.002212379,0.02417056,38.48,101636.2,-9.267651
4985,0,-9.739613,0.4381389,0.4094085,-0.02863693,-0.004077617,0.02896688,38.48,101636.9,-9.320251
5035,0,-9.753978,0.4189853,0.4812346,-0.06913924,-0.001412991,0.02963304,38.48,101638.3,-9.427956
5109,0,-9.792285,0.4261679,0.2920926,-0.05821428,-0.005143468,0.02696841,38.48,101638.3,-9.427956
5170,0,-9.749189,0.4237737,0.4716577,-0.03476557,-0.01087241,0.02670195,38.48,101638.3,-9.375356
5220,0,-9.758766,0.4764462,0.4644751,-0.04315914,0.003250103,0.02670195,38.48,101637.6,-9.375356
5270,0,-9.787497,0.4189853,0.2394202,-0.06354353,0.0004522465,0.02297148,38.48,101636.9,-9.320251
5320,0,-9.837775,0.4261679,0.3399766,-0.03583142,-0.006742244,0.0298995,38.48,101636.2,-9.267651
5394,0,-9.773131,0.344765,0.3974375,-0.0352985,0.002051022,0.02923335,38.48,101636.2,-9.267651
5444,0,-9.787497,0.5386954,0.3830723,-0.06754046,0.002717179,0.02536964,38.48,101636.2,-9.267651
5534,0,-9.832987,0.3854665,0.3950433,-0.02237506,-0.005276699,0.02736811,38.48,101635.5,-9.212545
5584,0,-9.787497,0.5434838,0.6224924,-0.03716373,-0.003811154,0.02323794,38.48,101636.2,-9.267651
5638,0,-9.82341,0.3950433,0.3974375,-0.05155272,-0.00341146,0.02643549,38.48,101636.2,-9.267651
5688,0,-9.76116,0.3998317,0.3687071,-0.04262622,-0.01087241,0.02870042,38.48,101636.9,-9.320251
5766,0,-9.825804,0.4644751,0.4908113,-0.04688962,-0.005942855,0.03256413,38.48,101637.6,-9.375356
5816,0,-9.82341,0.4572925,0.3854665,-0.07500142,-0.001546222,0.02297148,38.48,101637.6,-9.375356
5894,0,-9.780313,0.4046201,0.3974375,-0.03369972,-0.003944386,0.03123182,38.48,101636.2,-9.267651
5944,0,-9.775525,0.4477157,0.5267244,-0.0327671,-0.005809624,0.02803427,38.48,101636.2,-9.267651
6018,0,-9.825804,0.4572925,0.3016694,-0.05621581,-0.001013298,0.02710165,38.48,101635.5,-9.212545
6068,0,-9.792285,0.308852,0.4429273,-0.03036894,-0.01127211,0.02963304,38.49,101636.9,-9.320251
6141,0,-9.775525,0.4764462,0.5051765,-0.0570152,-0.004743773,0.02949981,38.48,101636.9,-9.267651
6191,0,-9.811439,0.4716577,0.3471592,-0.06554199,-0.003544692,0.02536964,38.49,101637.6,-9.375356
6281,0,-9.78989,0.3615245,0.4860229,-0.0285037,-0.00940687,0.03083212,38.48,101636.9,-9.320251
6331,0,-9.799467,0.5147533,0.4908113,-0.04835516,-0.0006136037,0.03096535,38.49,101637.6,-9.375356
6384,0,-9.801862,0.3926491,0.2801216,-0.05928013,-0.003944386,0.02390409,38.49,101638.3,-9.375356
6434,0,-9.77792,0.3232172,0.3950433,-0.04462469,-0.01087241,0.02483671,38.49,101637.6,-9.375356
6516,0,-9.773131,0.5722142,0.4501099,-0.03476557,-0.000746835,0.03296382,38.49,101637.6,-9.375356
6566,0,-9.794679,0.4094085,0.3136404,-0.08099684,0.0004522465,0.02243855,38.49,101636.9,-9.320251
6640,0,-9.813833,0.3902549,0.4668693,-0.03436588,-0.01047272,0.03149828,38.49,101636.9,-9.320251
6690,0,-9.794679,0.5075707,0.4596867,-0.04409176,-0.005543161,0.02763457,38.49,101637.6,-9.322756
6764,0,-9.811439,0.4477157,0.213084,-0.06207799,-0.0003471412,0.02203886,38.49,101636.3,-9.267651
6814,0,-9.770737,0.2681506,0.4309563,-0.0327671,-0.007808094,0.02963304,38.49,101635.6,-9.215051
6888,0,-9.770737,0.6392518,0.4405331,-0.07526788,0.001384866,0.0298995,38.49,101636.3,-9.267651
6938,0,-9.785102,0.3351882,0.3256114,-0.05861397,-0.001679454,0.02310471,38.49,101636.3,-9.267651
6989,0,-9.768343,0.3232172,0.308852,-0.03649758,-0.005276699,0.03003273,38.49,101636.3,-9.267651
7041,0,-9.730036,0.4548983,0.5530606,-0.0348988,-0.009939795,0.0324309,38.49,101635.6,-9.215051
7091,0,-9.758766,0.4405331,0.4165911,-0.05861397,-0.005543161,0.02510318,38.49,101635.6,-9.215051
7174,0,-9.82341,0.3399766,0.3878607,-0.04049452,-0.01233796,0.02483671,38.49,101635.6,-9.215051
7224,0,-9.763555,0.4237737,0.4357447,-0.0221086,-0.003677923,0.03509552,38.49,101635.6,-9.215051
7297,0,-9.797073,0.4381389,0.3854665,-0.07953128,-0.001146529,0.02190562,38.49,101635.6,-9.215051
7347,0,-9.828198,0.2705448,0.3830723,-0.05954659,-0.002212379,0.02723488,38.5,101636.3,-9.270155
7421,0,-9.744401,0.4333505,0.4884171,-0.005321455,-0.008740712,0.03349675,38.49,101635.6,-9.215051
7471,0,-9.78989,0.4644751,0.4046201,-0.07513465,0.002051022,0.02483671,38.49,101636.3,-9.267651
7544,0,-9.80665,0.3519476,0.2944868,-0.04502438,-0.006342549,0.0298995,38.5,101636.3,-9.270155
7594,0,-9.765948,0.3854665,0.4381389,-0.02770431,-0.01020626,0.03256413,38.49,101636.3,-9.267651
7668,0,-9.770737,0.4644751,0.4237737,-0.06194475,0.001784559,0.02496994,38.5,101636.3,-9.270155
7730,0,-9.768343,0.344765,0.3280056,-0.05941336,-0.003278229,0.02243855,38.5,101636.3,-9.270155
7780,0,-9.811439,0.3878607,0.3950433,-0.03569819,-0.008607482,0.0345626,38.5,101636.3,-9.270155
7841,0,-9.770737,0.5243302,0.5195417,-0.06607492,-0.003011767,0.02949981,38.5,101636.3,-9.270155
7891,0,-9.82341,0.3950433,0.344765,-0.0544838,0.004449186,0.02616903,38.5,101637.0,-9.32526
7970,0,-9.746795,0.4788404,0.3639187,-0.05221887,-0.009806562,0.0302992,38.5,101636.3,-9.270155
8020,0,-9.753978,0.3303998,0.4046201,-0.03290033,-0.006076087,0.02963304,38.5,101635.6,-9.215051
8094,0,-9.792285,0.4812346,0.3806781,-0.07899836,-0.008474249,0.02670195,38.5,101635.6,-9.215051
8144,0,-9.758766,0.3016694,0.3615245,-0.04182683,-0.007141937,0.02790103,38.5,101635.6,-9.215051
8217,0,-9.799467,0.5674258,0.4309563,-0.0855267,0.002317485,0.02963304,38.5,101636.3,-9.270155
8267,0,-9.821015,0.28491,0.3232172,-0.05328472,-0.002079148,0.02883365,38.5,101636.3,-9.270155
8341,0,-9.797073,0.4860229,0.3711013,-0.04529084,-0.006342549,0.0281675,38.5,101637.7,-9.37786
8391,0,-9.799467,0.4261679,0.4812346,-0.05461703,5.255266e-05,0.02656872,38.5,101637.7,-9.380365
8484,0,-9.82341,0.4094085,0.3734955,-0.05048686,-0.003011767,0.0324309,38.5,101636.3,-9.27266
8534,0,-9.828198,0.4285621,0.3543419,-0.04209329,-0.005676393,0.03096535,38.5,101636.3,-9.27266
8588,0,-9.77792,0.4860229,0.4884171,-0.03716373,-0.003544692,0.02790103,38.5,101635.6,-9.217555
8638,0,-9.785102,0.4764462,0.3734955,-0.06127859,0.0009851717,0.02723488,38.5,101635.6,-9.217555
8716,0,-9.765948,0.3040636,0.3854665,-0.03476557,-0.006209318,0.02976627,38.5,101634.9,-9.16245
8766,0,-9.76116,0.4572925,0.521936,-0.02890339,-0.004610543,0.03189797,38.5,101635.6,-9.215051
8840,0,-9.768343,0.4261679,0.3280056,-0.06634139,-0.006875474,0.02550287,38.5,101635.6,-9.27266
8890,0,-9.753978,0.3734955,0.3591303,-0.04529084,-0.007674862,0.02576933,38.5,101636.3,-9.27266
8964,0,-9.799467,0.4261679,0.4429273,-0.04262622,-0.003811154,0.02856719,38.5,101637.0,-9.327765
9014,0,-9.756371,0.4836287,0.4094085,-0.0616783,-0.001146529,0.02670195,38.5,101637.7,-9.380365
9087,0,-9.799467,0.3423708,0.3878607,-0.03836282,-0.01087241,0.02417056,38.5,101637.0,-9.32526
9137,0,-9.737218,0.4094085,0.4596867,-0.04329237,-0.005543161,0.03469583,38.5,101637.7,-9.37786
9231,0,-9.80665,0.4405331,0.3471592,-0.05648227,-0.002212379,0.02097301,38.5,101637.0,-9.32526
9281,0,-9.811439,0.3471592,0.3830723,-0.04009482,-0.004877005,0.02750134,38.5,101638.4,-9.432965
9334,0,-9.76116,0.3974375,0.4189853,-0.03583142,-0.007941325,0.03216444,38.5,101638.4,-9.432965
9384,0,-9.828198,0.4620809,0.4836287,-0.04489115,0.0007187099,0.02949981,38.5,101638.4,-9.432965
9463,0,-9.756371,0.3112462,0.4285621,-0.05568289,-0.008873944,0.02963304,38.5,101637.7,-9.380365
9513,0,-9.749189,0.3782839,0.3998317,-0.03090186,-0.005809624,0.03309705,38.5,101637.7,-9.380365
9587,0,-9.77792,0.4764462,0.3950433,-0.07406879,-0.001812685,0.02590257,38.5,101638.4,-9.432965
9637,0,-9.753978,0.3519476,0.3375824,-0.06274414,-0.004210849,0.02616903,38.5,101638.4,-9.432965
9710,0,-9.811439,0.4165911,0.3734955,-0.03210094,-0.005543161,0.0320312,38.5,101638.4,-9.432965
9760,0,-9.809045,0.4692635,0.3782839,-0.05514996,-0.004610543,0.02270501,38.5,101638.4,-9.432965
9837,0,-9.787497,0.320823,0.3687071,-0.04462469,0.000185784,0.02750134,38.5,101637.7,-9.380365
9887,0,-9.785102,0.4261679,0.4668693,-0.02517292,-0.008607482,0.03256413,38.5,101637.7,-9.435471
9937,0,-9.80665,0.5075707,0.3998317,-0.03862928,0.0003190162,0.02723488,38.51,101638.4,-9.435471
9987,0,-9.753978,0.4884171,0.4189853,-0.05488349,-0.004344079,0.0213727,38.51,101638.4,-9.435471
10037,0,-9.76116,0.3471592,0.3399766,-0.05315149,-0.003144998,0.02430379,38.51,101637.7,-9.38287
10105,0,-9.780313,0.3711013,0.4644751,-0.03436588,-0.00341146,0.03189797,38.51,101637.0,-9.327765
10155,0,-9.799467,0.5243302,0.4022259,-0.03942867,-0.001812685,0.02683518,38.51,101637.0,-9.327765
10229,0,-9.749189,0.3423708,0.4165911,-0.0570152,0.001251634,0.03096535,38.51,101637.0,-9.327765
10279,0,-9.818622,0.3615245,0.4213795,-0.0352985,-0.007674862,0.0302992,38.51,101637.0,-9.327765
10353,0,-9.770737,0.5267244,0.4046201,-0.06447615,-0.002079148,0.02910012,38.51,101638.4,-9.435471
10410,0,-9.787497,0.3878607,0.4788404,-0.07193709,-0.003944386,0.02363763,38.51,101638.4,-9.435471
10460,0,-9.742006,0.3567361,0.3782839,-0.04875485,-0.006742244,0.02616903,38.51,101637.7,-9.38287
10512,0,-9.775525,0.4381389,0.4884171,-0.05328472,-0.008074555,0.02910012,38.51,101637.0,-9.327765
10562,0,-9.792285,0.3974375,0.4141969,-0.04675639,-0.005809624,0.03003273,38.51,101636.3,-9.275165
10657,0,-9.770737,0.4237737,0.4525041,-0.03423265,-0.008207787,0.0298995,38.51,101635.7,-9.22006
10707,0,-9.80665,0.3878607,0.4022259,-0.05075333,-0.002345609,0.02910012,38.51,101636.3,-9.275165
10760,0,-9.811439,0.4333505,0.3998317,-0.05888043,-0.003944386,0.02443702,38.51,101636.3,-9.327765
10810,0,-9.751583,0.4285621,0.4285621,-0.05501673,-0.001945916,0.02337117,38.51,101636.3,-9.275165
10889,0,-9.770737,0.3950433,0.4237737,-0.03170125,-0.009273638,0.03416291,38.51,101636.3,-9.275165
10939,0,-9.782708,0.5123591,0.3639187,-0.0412939,-0.007541632,0.02843396,38.51,101636.3,-9.275165
11016,0,-9.780313,0.3399766,0.4333505,-0.04315914,-0.007541632,0.02590257,38.51,101636.3,-9.38287
11066,0,-9.782708,0.4501099,0.3926491,-0.03436588,-0.004077617,0.03016597,38.51,101637.7,-9.38287
11140,0,-9.787497,0.4429273,0.4644751,-0.06087891,0.000185784,0.0235044,38.51,101638.4,-9.435471
11190,0,-9.825804,0.3303998,0.2825158,-0.05315149,-0.005276699,0.02910012,38.51,101638.4,-9.435471
11264,0,-9.756371,0.5099649,0.4213795,-0.03463234,-0.003811154,0.03482906,38.51,101637.7,-9.38287
11315,0,-9.799467,0.4644751,0.4764462,-0.05808105,-0.003144998,0.02323794,38.51,101638.4,-9.435471
11404,0,-9.770737,0.3950433,0.2585738,-0.02743785,-0.005809624,0.02763457,38.51,101638.4,-9.435471
11455,0,-9.765948,0.4525041,0.3974375,-0.05967982,-0.0008800663,0.02910012,38.51,101639.1,-9.435471
11507,0,-9.730036,0.4357447,0.5626374,-0.03929543,-0.006609011,0.03003273,38.51,101639.1,-9.490575
11557,0,-9.801862,0.4141969,0.3303998,-0.06007952,-0.0004803725,0.02763457,38.51,101639.1,-9.490575
11639,0,-9.809045,0.4477157,0.4525041,-0.05355119,-0.004610543,0.03083212,38.51,101639.1,-9.490575
11689,0,-9.821015,0.3830723,0.4812346,-0.05368442,-0.00341146,0.02656872,38.51,101639.8,-9.543176
11763,0,-9.821015,0.4261679,0.2705448,-0.04662315,-0.006875474,0.02656872,38.51,101639.8,-9.543176
11813,0,-9.775525,0.3854665,0.4261679,-0.04409176,-0.007674862,0.02750134,38.51,101639.8,-9.543176
11887,0,-9.801862,0.5267244,0.5267244,-0.04222652,-0.0008800663,0.02870042,38.51,101640.5,-9.59828
11937,0,-9.811439,0.4046201,0.3878607,-0.05288503,-0.002478842,0.02496994,38.51,101639.8,-9.543176
12011,0,-9.765948,0.3543419,0.4788404,-0.01677935,-0.007275169,0.02936658,38.51,101639.8,-9.543176
12061,0,-9.792285,0.4764462,0.4788404,-0.08006421,-0.002878535,0.02936658,38.51,101639.8,-9.54568
12111,0,-9.78989,0.3615245,0.28491,-0.06993863,-0.001679454,0.02696841,38.52,101639.1,-9.490575
12161,0,-9.78989,0.3567361,0.2992752,-0.04622346,-0.01113888,0.03176474,38.52,101639.1,-9.490575
12211,0,-9.751583,0.4525041,0.4094085,-0.04515761,-0.00127976,0.0302992,38.52,101639.1,-9.490575
12283,0,-9.773131,0.5291186,0.4884171,-0.05115302,0.002717179,0.02803427,38.52,101639.8,-9.54568
12333,0,-9.809045,0.344765,0.3351882,-0.03729697,-0.004610543,0.0235044,38.52,101640.5,-9.600785
12406,0,-9.78989,0.4333505,0.3519476,-0.06261091,-0.003944386,0.02896688,38.52,101640.5,-9.600785
12456,0,-9.792285,0.344765,0.4333505,-0.04928778,-0.008740712,0.02870042,38.52,101639.8,-9.54568
12530,0,-9.765948,0.533907,0.3064578,-0.03583142,-0.005143468,0.02736811,38.52,101640.5,-9.600785
12580,0,-9.78989,0.3950433,0.4908113,-0.04968748,-0.0004803725,0.02283824,38.52,101640.5,-9.600785
12654,0,-9.842564,0.4357447,0.3471592,-0.06074567,0.0005854778,0.02803427,38.52,101640.5,-9.600785
12704,0,-9.734824,0.3782839,0.3471592,-0.04302591,-0.009673332,0.02803427,38.52,101641.9,-9.710995
12778,0,-9.746795,0.3878607,0.4237737,-0.04955424,-0.006342549,0.02576933,38.52,101641.2,-9.653385
12839,0,-9.82341,0.4189853,0.3543419,-0.0523521,-0.000746835,0.03083212,38.52,101641.2,-9.653385
12889,0,-9.76116,0.4046201,0.3782839,-0.04715608,-0.006875474,0.02243855,38.52,101641.2,-9.70849
12951,0,-9.799467,0.3519476,0.4932055,-0.04329237,-0.003811154,0.02803427,38.52,101642.6,-9.763595
13001,0,-9.794679,0.4692635,0.4141969,-0.04076098,-0.005276699,0.03083212,38.52,101642.6,-9.763595
13080,0,-9.765948,0.3711013,0.4405331,-0.04116067,-0.007541632,0.02230532,38.52,101643.3,-9.8187
13130,0,-9.77792,0.3519476,0.4572925,-0.03729697,-0.003811154,0.02643549,38.52,101643.3,-9.8187
13204,0,-9.77792,0.5027823,0.3280056,-0.05554966,-0.006475781,0.02923335,38.52,101643.3,-9.8187
13254,0,-9.787497,0.3615245,0.3998317,-0.04475792,-0.006609011,0.02470348,38.52,101643.3,-9.8187
13327,0,-9.770737,0.4501099,0.4860229,-0.06380999,-0.001679454,0.03189797,38.52,101643.3,-9.763595
13377,0,-9.804255,0.4525041,0.3471592,-0.03902897,-0.0003471412,0.03109859,38.52,101642.6,-9.763595
13451,0,-9.809045,0.4022259,0.4429273,-0.05341795,-0.0074084,0.02283824,38.52,101641.9,-9.710995
13501,0,-9.768343,0.3375824,0.4716577,-0.04782224,-0.002478842,0.02803427,38.52,101640.5,-9.60329
13594,0,-9.775525,0.4788404,0.3112462,-0.06274414,-0.003011767,0.02616903,38.52,101639.1,-9.49308
13644,0,-9.821015,0.3112462,0.3734955,-0.05115302,-0.004610543,0.02576933,38.52,101638.4,-9.440479
13697,0,-9.809045,0.4740519,0.4596867,-0.0327671,-0.00127976,0.03336352,38.52,101639.1,-9.49308
13747,0,-9.780313,0.5123591,0.3615245,-0.06327706,-0.001945916,0.02870042,38.53,101639.1,-9.495584
13826,0,-9.751583,0.3758897,0.3950433,-0.03396618,-0.006475781,0.02896688,38.53,101639.1,-9.495584
13876,0,-9.73243,0.4357447,0.4141969,-0.05128625,0.0005854778,0.03176474,38.53,101639.8,-9.55069
13950,0,-9.78989,0.4453215,0.3950433,-0.03756343,-0.003144998,0.02790103,38.53,101640.5,-9.60329
14000,0,-9.799467,0.3950433,0.4118027,-0.05315149,-0.00341146,0.02483671,38.53,101640.5,-9.60329
14074,0,-9.801862,0.4788404,0.3160346,-0.04529084,0.005515036,0.0298995,38.53,101640.5,-9.60329
14124,0,-9.749189,0.4285621,0.344765,-0.04862163,-0.002478842,0.02536964,38.53,101639.8,-9.55069
14201,0,-9.753978,0.3375824,0.3902549,-0.0395619,-0.006609011,0.03149828,38.53,101639.1,-9.495584
14251,0,-9.765948,0.4836287,0.4836287,-0.04209329,-0.005010237,0.0320312,38.53,101638.5,-9.442985
14301,0,-9.765948,0.4237737,0.4022259,-0.06021275,-0.003944386,0.02057331,38.53,101638.5,-9.442985
14351,0,-9.80665,0.3519476,0.4070143,-0.05568289,-0.006342549,0.02536964,38.53,101638.5,-9.442985
14401,0,-9.780313,0.3830723,0.4141969,-0.0412939,-0.008074555,0.02843396,38.53,101638.5,-9.442985
14469,0,-9.801862,0.4979939,0.3758897,-0.05728166,-0.003944386,0.02830073,38.53,101638.5,-9.442985
14519,0,-9.76116,0.3806781,0.4740519,-0.04728931,-0.005276699,0.02736811,38.53,101638.5,-9.442985
14593,0,-9.804255,0.3998317,0.3854665,-0.05288503,-0.004877005,0.02923335,38.53,101638.5,-9.442985
14644,0,-9.770737,0.4620809,0.3758897,-0.04728931,-0.004877005,0.02723488,38.53,101638.5,-9.442985
