(data_type, time, state, temperature, alt, ram_diff, bno_x, bno_y, bno_z, high_x, high_y, high_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, heading, roll, pitch)
0,488,0,0.0,0.01837158,0.0,3.72,0.36,-9.02,3.14,2.71,9.81,0.0,0.3125,-0.1875,-21.75,-62.56,18.5,198.3,21.6,-177.8
0,497,0,0.0,0.01837158,0.0,3.72,0.36,-9.02,3.14,2.71,9.81,0.0625,-0.0625,0.0625,-21.75,-62.56,18.5,198.3,21.6,-177.8
0,506,0,0.0,0.07971191,0.0,3.91,0.36,-8.79,3.14,2.71,9.81,0.125,0.1875,0.0625,-21.75,-62.56,18.5,198.3,21.6,-177.8
0,528,0,0.0,0.07971191,0.0,4.05,0.28,-8.889999,3.14,2.71,9.81,-0.125,-0.125,0.0,-22.87,-64.75,17.56,198.3,21.6,-177.8
0,541,0,0.0,0.07971191,0.0,3.65,0.32,-9.65,3.14,2.71,9.81,0.125,-0.25,0.125,-22.87,-64.75,17.56,198.3,21.6,-177.8
0,562,0,0.0,0.07971191,0.0,3.54,0.26,-9.45,3.14,2.71,9.81,0.5625,-0.75,0.125,-22.87,-64.75,17.56,198.3,21.6,-177.8
0,579,0,0.0,0.07971191,-16.8125,3.71,0.38,-8.99,3.14,2.71,9.81,0.3125,-0.3125,0.0,-23.25,-66.25,18.06,198.3,21.6,-177.8
0,596,0,0.009999999,0.01837158,-16.8125,3.83,0.32,-8.849999,3.14,2.71,9.81,0.0,-0.375,-0.0625,-23.25,-66.25,18.06,198.3,21.6,-177.8
0,610,0,0.009999999,0.01837158,-16.8125,3.55,0.22,-8.92,3.14,2.71,9.81,-0.375,0.125,0.0,-23.25,-66.25,18.06,198.3,21.6,-177.8
0,757,0,0.009999999,-0.04296875,-196.8125,3.57,0.26,-8.82,3.14,2.71,9.81,0.125,-0.5,0.125,-21.37,-65.18,17.56,198.3,21.5,-177.8
0,769,0,0.0,0.01837158,93.1875,3.23,0.22,-8.76,3.14,2.71,9.81,-0.375,-0.1875,-0.0625,-21.37,-65.18,17.56,198.3,21.5,-177.8
1,18.0,36.0,11.95679,N,73.0,44.0,45.35591,E,0.0,0.0,0.0,0.0,b'GLL',-524.1004,755.0,12.0
0,788,0,0.009999999,0.01837158,93.1875,3.54,0.32,-9.679999,3.14,2.71,9.81,0.0625,0.5,-0.125,-19.18,-59.18,10.75,198.3,21.5,-177.8
0,802,0,0.0,0.07971191,93.1875,3.94,0.32,-10.07,3.14,2.71,9.81,-0.0625,0.5,0.0625,-19.18,-59.18,10.75,198.3,21.5,-177.8
0,826,0,0.009999999,0.01837158,93.1875,3.54,0.23,-8.82,3.14,2.71,9.81,-0.125,0.375,-0.0625,-19.18,-57.0,10.0,198.3,21.5,-177.8
0,842,0,0.009999999,0.01837158,93.1875,3.71,0.35,-8.44,3.14,2.71,9.81,0.125,0.1875,-0.125,-19.18,-57.0,10.0,198.3,21.5,-177.8
0,866,0,0.009999999,-0.04296875,451.1875,4.09,0.48,-9.48,3.14,2.71,9.81,0.0625,0.25,0.0,-19.18,-57.0,10.0,198.3,21.5,-177.8
0,883,0,0.009999999,-0.04296875,451.1875,3.66,0.43,-9.45,3.14,2.71,9.81,0.1875,-0.5625,0.125,-19.87,-61.06,12.87,198.3,21.5,-177.8
0,907,0,0.009999999,-0.04296875,451.1875,3.85,0.26,-9.08,3.14,2.71,9.81,0.5625,-0.5625,0.125,-19.87,-61.06,12.87,198.3,21.5,-177.8
0,922,0,0.009999999,-0.04296875,451.1875,3.24,0.17,-8.599999,3.14,2.71,9.81,0.125,-0.4375,0.1875,-19.87,-61.06,12.87,198.3,21.5,-177.8
0,937,0,0.009999999,-0.04296875,451.1875,3.11,0.11,-8.849999,3.14,2.71,9.81,-0.0625,-0.1875,-0.0625,-20.25,-57.75,11.18,198.3,21.5,-177.8
0,950,0,0.009999999,0.01837158,451.1875,4.09,0.52,-10.19,3.14,2.71,9.81,0.1875,0.0625,-0.0625,-20.25,-57.75,11.18,198.3,21.5,-177.8
0,960,0,0.009999999,-0.04296875,60.1875,4.07,0.29,-9.71,3.14,2.71,9.81,0.1875,0.375,0.0,-20.25,-57.75,11.18,198.3,21.5,-177.8
0,969,0,0.009999999,-0.04296875,60.1875,4.07,0.29,-9.71,3.14,2.71,9.81,0.1875,0.0625,-0.125,-20.25,-57.75,11.18,198.3,21.5,-177.8
1,18.0,36.0,11.95679,N,73.0,44.0,45.34447,E,0.0,0.0,0.0,0.0,b'GLL',-524.1004,959.0,10.0
0,978,0,0.009999999,-0.04296875,60.1875,3.71,0.39,-9.28,3.14,2.71,9.81,0.1875,0.1875,-0.0625,-18.06,-56.25,7.75,198.3,21.5,-177.8
0,986,0,0.009999999,-0.04296875,60.1875,3.57,0.3,-8.82,3.14,2.71,9.81,0.1875,0.1875,-0.0625,-18.06,-56.25,7.75,198.3,21.5,-177.8
0,996,0,0.009999999,-0.04296875,60.1875,3.54,0.3,-8.679999,3.14,2.71,9.81,0.1875,0.125,-0.0625,-18.06,-56.25,7.75,198.3,21.5,-177.8
0,1006,0,0.0,-0.04296875,60.1875,3.92,0.3,-8.92,3.14,2.71,9.81,0.3125,-0.0625,0.0625,-18.06,-56.25,7.75,198.3,21.5,-177.8
0,1016,0,0.009999999,-0.1043091,60.1875,4.11,0.22,-9.139999,3.14,2.71,9.81,0.3125,-0.1875,0.0,-18.06,-56.25,7.75,198.3,21.5,-177.8
0,1026,0,0.009999999,-0.04296875,60.1875,3.95,0.34,-9.29,3.14,2.71,9.81,0.125,-0.375,0.0,-18.06,-56.25,7.75,198.3,21.5,-177.8
0,1034,0,0.009999999,-0.1043091,60.1875,3.86,0.38,-9.51,3.14,2.71,9.81,0.125,-0.375,0.0625,-19.18,-60.68,11.68,198.3,21.5,-177.8
0,1044,0,0.009999999,-0.1043091,60.1875,3.65,0.4,-9.389999,3.14,2.71,9.81,0.1875,-0.4375,0.125,-19.18,-60.68,11.68,198.3,21.5,-177.8
0,1056,0,0.009999999,-0.1043091,-317.8125,3.74,0.25,-9.33,3.14,2.71,9.81,0.375,-0.4375,0.4375,-19.18,-60.68,11.68,198.3,21.5,-177.8
0,1066,0,0.009999999,-0.1043091,-317.8125,3.41,0.12,-8.77,3.14,2.71,9.81,0.3125,-0.25,0.125,-19.18,-60.68,11.68,198.3,21.5,-177.8
0,1076,0,0.009999999,-0.1043091,-317.8125,3.25,0.11,-8.599999,3.14,2.71,9.81,-0.0625,-0.25,0.0625,-19.18,-60.68,11.68,198.3,21.5,-177.8
0,1082,0,0.009999999,-0.1043091,-317.8125,3.17,0.17,-9.0,3.14,2.71,9.81,-0.125,0.125,-0.1875,-19.18,-56.25,11.18,198.3,21.5,-177.8
0,1090,0,0.009999999,-0.1043091,-317.8125,3.17,0.17,-9.0,3.14,2.71,9.81,-0.0625,0.3125,-0.0625,-19.18,-56.25,11.18,198.3,21.5,-177.8
0,1097,0,0.009999999,-0.1655884,-317.8125,3.68,0.24,-9.8,3.14,2.71,9.81,-0.0625,0.3125,-0.0625,-19.18,-56.25,11.18,198.3,21.5,-177.8
0,1106,0,0.009999999,-0.1655884,-317.8125,3.86,0.43,-9.82,3.14,2.71,9.81,0.0,0.25,-0.0625,-19.18,-56.25,11.18,198.3,21.5,-177.8
0,1116,0,0.009999999,-0.1655884,-317.8125,4.03,0.32,-10.03,3.14,2.71,9.81,0.25,0.3125,-0.1875,-19.18,-56.25,11.18,198.3,21.5,-177.8
0,1250,0,0.009999999,-0.1655884,-158.8125,3.81,0.35,-9.34,3.14,2.71,9.81,0.125,0.1875,-0.1875,-18.75,-56.25,9.87,198.3,21.5,-177.8
0,1258,0,0.009999999,-0.1655884,-158.8125,3.92,0.37,-9.52,3.14,2.71,9.81,0.125,0.1875,-0.1875,-18.75,-56.25,9.87,198.3,21.5,-177.8
0,1267,0,0.009999999,-0.1655884,-158.8125,3.84,0.33,-9.29,3.14,2.71,9.81,0.125,0.125,-0.0625,-18.75,-56.25,9.87,198.3,21.5,-177.8
0,1277,0,0.009999999,-0.1655884,-158.8125,3.85,0.41,-8.77,3.14,2.71,9.81,-0.125,0.3125,-0.0625,-18.75,-56.25,9.87,198.3,21.5,-177.8
0,1285,0,0.009999999,-0.1655884,-158.8125,3.96,0.39,-8.95,3.14,2.71,9.81,0.1875,0.25,-0.125,-18.06,-57.75,10.75,198.3,21.5,-177.8
0,1295,0,0.009999999,-0.1655884,-158.8125,4.12,0.31,-8.8,3.14,2.71,9.81,0.1875,-0.0625,0.0625,-18.06,-57.75,10.75,198.3,21.5,-177.8
0,1306,0,0.009999999,-0.1655884,-158.8125,3.81,0.34,-8.74,3.14,2.71,9.81,0.1875,-0.375,0.0625,-18.06,-57.75,10.75,198.3,21.5,-177.8
0,1317,0,0.009999999,-0.1655884,-158.8125,3.96,0.28,-9.29,3.14,2.71,9.81,0.3125,-0.5625,0.1875,-18.06,-57.75,10.75,198.3,21.5,-177.8
0,1327,0,0.009999999,-0.1655884,-158.8125,3.82,0.28,-9.179999,3.14,2.71,9.81,0.1875,-0.5,0.25,-18.06,-57.75,10.75,198.3,21.5,-177.8
0,1336,0,0.009999999,-0.1655884,246.1875,3.59,0.26,-9.07,3.14,2.71,9.81,0.125,-0.625,0.25,-19.18,-58.5,10.37,198.3,21.5,-177.8
0,1402,0,0.009999999,-0.1655884,246.1875,3.88,0.28,-8.98,3.14,2.71,9.81,0.125,0.4375,-0.125,-18.06,-55.5,10.75,198.3,21.5,-177.8
0,1417,0,0.009999999,-0.1655884,246.1875,3.91,0.3,-9.04,3.14,2.71,9.81,0.125,0.125,0.0,-18.06,-55.5,10.75,198.3,21.5,-177.8
0,1439,0,0.009999999,-0.1655884,618.1875,4.0,0.18,-9.05,3.14,2.71,9.81,0.3125,-0.5625,0.125,-19.56,-58.87,10.37,198.3,21.5,-177.8
0,1460,0,0.009999999,-0.1655884,618.1875,4.27,0.53,-9.26,3.14,2.71,9.81,0.375,-0.9375,0.3125,-19.56,-58.87,10.37,198.3,21.5,-177.8
0,1517,0,0.009999999,-0.1043091,618.1875,4.33,0.11,-11.84,3.14,2.71,9.81,0.5625,1.0,-0.125,-18.75,-56.25,10.75,198.3,21.5,-177.8
1,18.0,36.0,11.95679,N,73.0,44.0,45.34492,E,0.0313784,0.0,0.0,0.0,b'ROV',-524.1004,1453.0,16.0
0,1539,0,0.009999999,-0.1043091,298.1875,3.63,0.22,-8.3,3.14,2.71,9.81,0.5,-0.25,-0.4375,-18.75,-55.5,10.37,198.3,21.5,-177.8
0,1580,0,0.009999999,-0.1043091,298.1875,4.24,-0.24,-8.16,3.14,2.71,9.81,-0.875,0.125,0.4375,-18.75,-53.37,9.06,198.3,21.5,-177.8
1,18.0,36.0,11.95679,N,73.0,44.0,45.34492,E,0.0313784,0.0,0.0,0.0,b'VNC',-524.1004,1453.0,97.0
0,1601,0,0.009999999,-0.1043091,298.1875,3.07,-0.52,-11.19,3.14,2.71,9.81,-0.4375,-0.0625,0.1875,-18.75,-53.37,9.06,198.3,21.5,-177.8
0,1651,0,0.009999999,-0.04296875,-27.8125,4.15,0.5,-7.98,3.14,2.71,9.81,0.3125,0.0625,-0.375,-18.06,-51.87,7.75,198.3,21.5,-177.8
1,18.0,36.0,11.95679,N,73.0,44.0,45.34492,E,0.0313784,0.0,0.9700001,0.0,b'GGA',73.69958,1591.0,19.0
0,1673,0,0.009999999,-0.04296875,-27.8125,4.21,0.43,-9.61,3.14,2.71,9.81,-0.375,0.25,0.0625,-18.06,-51.87,7.75,198.3,21.5,-177.8
0,1724,0,0.009999999,0.01837158,251.1875,3.31,0.37,-8.389999,3.14,2.71,9.81,0.1875,-0.25,-0.0625,-17.68,-51.87,7.0,198.3,21.5,-177.8
0,1744,0,0.009999999,-0.04296875,251.1875,3.45,0.7,-8.849999,3.14,2.71,9.81,0.0,0.1875,-0.375,-18.06,-50.75,8.18,198.3,21.5,-177.8
0,1794,0,0.009999999,0.01837158,251.1875,3.11,0.31,-8.04,3.14,2.71,9.81,0.0,-0.1875,0.25,-17.25,-50.0,6.06,198.3,21.5,-177.8
0,1813,0,0.009999999,0.01837158,349.1875,3.59,0.29,-8.84,3.14,2.71,9.81,0.5625,-0.3125,0.25,-17.25,-50.0,6.06,198.3,21.5,-177.8
0,1863,0,0.009999999,-0.04296875,349.1875,4.19,-0.02,-11.02,3.14,2.71,9.81,-0.5,-0.6875,0.25,-14.75,-44.5,-0.75,198.3,21.5,-177.8
0,1883,0,0.009999999,-0.04296875,349.1875,4.1,0.19,-9.21,3.14,2.71,9.81,0.8125,0.0625,-0.125,-14.0,-44.06,-0.25,198.3,21.5,-177.8
0,1917,0,0.009999999,-0.04296875,265.1875,3.92,0.04,-8.92,3.14,2.71,9.81,0.25,0.0625,0.0625,-14.0,-44.06,-0.25,198.3,21.5,-177.8
0,1936,0,0.009999999,-0.04296875,265.1875,4.28,0.18,-10.61,3.14,2.71,9.81,0.1875,0.125,-0.0625,-15.18,-46.0,1.0,198.3,21.5,-177.8
0,1948,0,0.009999999,0.01837158,265.1875,3.73,0.54,-9.74,3.14,2.71,9.81,0.1875,0.25,0.1875,-15.18,-46.0,1.0,198.3,21.5,-177.8
0,1962,0,0.009999999,0.01837158,265.1875,3.09,0.39,-8.83,3.14,2.71,9.81,0.5,0.0625,0.0625,-15.18,-46.0,1.0,198.3,21.5,-177.8
0,1971,0,0.009999999,0.01837158,265.1875,3.37,0.03,-9.03,3.14,2.71,9.81,0.5,0.0625,0.0625,-15.18,-46.0,1.0,198.3,21.5,-177.8
1,18.0,36.0,11.95679,N,73.0,44.0,45.34492,E,0.0313784,0.0,0.9700001,2.16,b'GLL',73.69958,1961.0,10.0
0,1981,0,0.009999999,0.01837158,265.1875,3.57,0.53,-8.55,3.14,2.71,9.81,0.4375,-0.0625,-0.0625,-15.18,-46.0,1.0,198.3,21.5,-177.8
0,1989,0,0.009999999,-0.04296875,265.1875,3.61,0.48,-8.69,3.14,2.71,9.81,-0.375,-0.3125,-0.125,-14.75,-45.18,-0.25,198.3,21.5,-177.8
0,1999,0,0.009999999,-0.04296875,113.1875,4.0,-0.05,-9.22,3.14,2.71,9.81,0.5625,0.125,0.0625,-14.75,-45.18,-0.25,198.3,21.5,-177.8
0,2010,0,0.009999999,0.01837158,113.1875,3.75,0.62,-9.099999,3.14,2.71,9.81,-0.0625,-0.25,0.0625,-14.75,-45.18,-0.25,198.3,21.5,-177.8
0,2034,0,0.009999999,0.01837158,113.1875,3.61,0.59,-9.01,3.14,2.71,9.81,-0.375,-0.25,0.125,-14.75,-45.18,1.75,198.3,21.5,-177.8
0,2041,0,0.009999999,0.01837158,113.1875,3.61,0.59,-9.01,3.14,2.71,9.81,-0.375,-0.25,0.125,-14.75,-45.18,1.75,198.3,21.5,-177.8
0,2050,0,0.009999999,0.01837158,113.1875,3.62,-0.07,-9.0,3.14,2.71,9.81,-0.1875,-0.1875,0.0,-14.75,-45.18,1.75,198.3,21.5,-177.8
0,2060,0,0.009999999,0.01837158,113.1875,3.41,0.07,-8.95,3.14,2.71,9.81,0.625,0.125,0.1875,-14.75,-45.18,1.75,198.3,21.5,-177.8
0,2070,0,0.009999999,-0.04296875,113.1875,3.26,0.4,-8.76,3.14,2.71,9.81,-0.3125,0.0,0.0,-14.75,-45.18,1.75,198.3,21.5,-177.8
0,2080,0,0.009999999,-0.04296875,113.1875,4.07,0.05,-9.929999,3.14,2.71,9.81,0.0,0.1875,-0.125,-14.75,-45.18,1.75,198.3,21.5,-177.8
0,2088,0,0.009999999,0.01837158,113.1875,3.79,0.58,-9.3,3.14,2.71,9.81,0.375,0.125,0.25,-15.5,-44.5,1.37,198.3,21.5,-177.8
0,2099,0,0.009999999,-0.04296875,-37.8125,3.52,0.68,-8.84,3.14,2.71,9.81,-0.3125,-0.125,-0.0625,-15.5,-44.5,1.37,198.3,21.5,-177.8
0,2110,0,0.009999999,0.01837158,-37.8125,4.02,0.13,-9.41,3.14,2.71,9.81,0.25,-0.0625,0.125,-15.5,-44.5,1.37,198.3,21.5,-177.8
0,2120,0,0.009999999,0.01837158,-37.8125,3.52,0.46,-8.7,3.14,2.71,9.81,0.25,0.125,0.125,-15.5,-44.5,1.37,198.3,21.5,-177.8
0,2130,0,0.009999999,0.01837158,-37.8125,3.59,0.41,-8.88,3.14,2.71,9.81,-0.4375,-0.125,-0.0625,-15.5,-44.5,1.37,198.3,21.5,-177.8
0,2139,0,0.009999999,0.01837158,-37.8125,3.88,-0.18,-9.26,3.14,2.71,9.81,0.3125,0.125,0.125,-15.5,-43.37,1.37,198.3,21.5,-177.8
0,2150,0,0.009999999,0.01837158,-37.8125,3.49,0.31,-8.889999,3.14,2.71,9.81,0.0625,-0.0625,0.0625,-15.5,-43.37,1.37,198.3,21.5,-177.8
0,2160,0,0.009999999,-0.04296875,-37.8125,3.9,0.24,-9.67,3.14,2.71,9.81,-0.25,-0.25,0.0625,-15.5,-43.37,1.37,198.3,21.5,-177.8
0,2170,0,0.009999999,-0.04296875,-37.8125,4.06,0.07,-9.86,3.14,2.71,9.81,0.4375,0.1875,0.0,-15.5,-43.37,1.37,198.3,21.5,-177.8
0,2180,0,0.009999999,-0.04296875,-37.8125,3.55,0.64,-8.95,3.14,2.71,9.81,-0.125,-0.5,0.0,-15.5,-43.37,1.37,198.3,21.5,-177.8
0,2188,0,0.009999999,-0.04296875,-156.8125,3.94,0.0,-9.57,3.14,2.71,9.81,0.0625,-0.25,-0.0625,-16.18,-44.5,1.75,198.3,21.5,-177.8
0,2200,0,0.009999999,-0.04296875,-156.8125,3.67,0.17,-9.15,3.14,2.71,9.81,0.6875,0.0,0.125,-16.18,-44.5,1.75,198.3,21.5,-177.8
0,2210,0,0.009999999,-0.04296875,-156.8125,3.45,0.51,-8.78,3.14,2.71,9.81,-0.125,-0.1875,-0.0625,-16.18,-44.5,1.75,198.3,21.5,-177.8
0,2220,0,0.009999999,-0.04296875,-156.8125,4.07,-0.15,-9.51,3.14,2.71,9.81,-0.0625,0.125,-0.125,-16.18,-44.5,1.75,198.3,21.5,-177.8
0,2230,0,0.009999999,-0.04296875,-156.8125,3.53,0.39,-8.679999,3.14,2.71,9.81,0.4375,0.125,0.0625,-16.18,-44.5,1.75,198.3,21.5,-177.8
0,2239,0,0.009999999,-0.04296875,-156.8125,3.43,0.6,-8.88,3.14,2.71,9.81,-0.5,-0.25,-0.0625,-15.5,-44.87,4.0,198.3,21.5,-177.8
0,2250,0,0.009999999,-0.04296875,-156.8125,3.94,0.21,-9.51,3.14,2.71,9.81,0.3125,0.0,-0.0625,-15.5,-44.87,4.0,198.3,21.5,-177.8
0,2260,0,0.009999999,-0.04296875,-156.8125,3.49,0.6599999,-8.65,3.14,2.71,9.81,0.5,0.1875,0.125,-15.5,-44.87,4.0,198.3,21.5,-177.8
0,2270,0,0.009999999,-0.04296875,-156.8125,3.57,0.5,-8.929999,3.14,2.71,9.81,-0.5,-0.375,-0.1875,-15.5,-44.87,4.0,198.3,21.5,-177.8
0,2400,0,0.009999999,-0.1043091,65.1875,3.68,0.23,-9.139999,3.14,2.71,9.81,0.8125,0.1875,0.1875,-15.75,-44.5,1.37,198.3,21.5,-177.8
0,2414,0,0.009999999,-0.1043091,65.1875,3.22,0.62,-8.36,3.14,2.71,9.81,-0.25,-0.25,-0.1875,-15.75,-44.5,1.37,198.3,21.5,-177.8
0,2429,0,0.0,-0.04296875,65.1875,4.28,-0.31,-10.23,3.14,2.71,9.81,1.0,0.1875,0.0625,-15.75,-44.5,1.37,198.3,21.5,-177.9
0,2442,0,0.0,-0.04296875,65.1875,3.33,0.55,-8.559999,3.14,2.71,9.81,-0.3125,-0.25,0.0625,-15.18,-44.06,2.18,198.3,21.5,-177.9
0,2463,0,0.0,-0.1043091,65.1875,4.23,-0.28,-10.03,3.14,2.71,9.81,1.125,0.125,0.0625,-15.18,-44.06,2.18,198.3,21.5,-177.9
0,2521,0,0.009999999,-0.1043091,810.1875,4.0,0.08,-9.69,3.14,2.71,9.81,1.0,0.1875,0.125,-15.18,-44.5,2.56,198.3,21.5,-177.9
1,18.0,36.0,11.95679,N,73.0,44.0,45.34561,E,0.084876,0.0,0.9700001,2.16,b'ROV',73.69958,2456.0,17.0
0,2558,0,0.009999999,-0.1043091,810.1875,3.26,0.53,-8.11,3.14,2.71,9.81,-0.4375,-0.1875,0.0625,-16.18,-44.06,1.37,198.3,21.5,-177.9
0,2584,0,0.009999999,-0.1043091,382.1875,3.85,0.33,-9.16,3.14,2.71,9.81,0.9375,0.3125,0.0625,-15.75,-43.68,1.87,198.3,21.5,-177.9
1,18.0,36.0,11.95679,N,73.0,44.0,45.34561,E,0.084876,0.0,0.9700001,2.16,b'VNC',73.69958,2456.0,111.0
0,2606,0,0.009999999,-0.04296875,382.1875,3.58,0.45,-9.37,3.14,2.71,9.81,0.875,-0.125,0.25,-15.75,-43.68,1.87,198.3,21.5,-178.0
0,2655,0,0.0,-0.04296875,382.1875,3.14,0.47,-8.349999,3.14,2.71,9.81,-0.375,-0.1875,-0.0625,-16.18,-44.87,2.18,198.3,21.5,-178.0
1,18.0,36.0,11.95679,N,73.0,44.0,45.34561,E,0.084876,0.0,0.9700001,2.16,b'GGA',73.3996,2596.0,18.0
0,2676,0,0.0,0.01837158,-306.8125,4.32,-0.13,-10.15,3.14,2.71,9.81,0.0625,-0.0625,0.125,-16.18,-44.87,2.18,198.3,21.5,-178.0
0,2728,0,0.0,0.07971191,-306.8125,4.23,-0.04,-10.04,3.14,2.71,9.81,0.6875,0.125,0.0625,-14.75,-44.06,1.37,198.3,21.5,-178.0
0,2748,0,0.0,0.07971191,-306.8125,3.9,0.2,-9.79,3.14,2.71,9.81,-0.5,-0.125,-0.0625,-15.5,-44.87,1.0,198.3,21.5,-178.0
0,2796,0,0.0,0.07971191,-528.8125,4.28,0.0,-9.969999,3.14,2.71,9.81,0.375,0.0625,0.125,-15.5,-44.06,1.37,198.3,21.5,-178.0
0,2817,0,0.009999999,0.01837158,-528.8125,3.21,0.49,-8.8,3.14,2.71,9.81,0.375,0.0,0.0625,-15.5,-44.06,1.37,198.3,21.5,-178.0
0,2865,0,0.009999999,-0.04296875,-527.8125,3.44,0.38,-8.21,3.14,2.71,9.81,-0.5625,-0.3125,0.0625,-15.5,-43.37,1.37,198.3,21.5,-178.0
0,2887,0,0.009999999,-0.04296875,-527.8125,3.98,0.19,-9.75,3.14,2.71,9.81,-0.4375,-0.0625,0.0,-15.5,-42.68,1.0,198.3,21.5,-178.0
0,2919,0,0.009999999,-0.04296875,-527.8125,4.23,0.12,-9.95,3.14,2.71,9.81,-0.5,-0.25,0.0625,-15.5,-42.68,1.0,198.3,21.5,-178.0
0,2933,0,0.009999999,-0.04296875,-527.8125,3.25,0.54,-9.0,3.14,2.71,9.81,-0.0625,-0.25,-0.125,-15.5,-42.68,1.0,198.3,21.5,-178.0
0,2945,0,0.009999999,-0.04296875,-527.8125,4.07,0.13,-9.87,3.14,2.71,9.81,0.6875,0.1875,0.125,-15.18,-42.68,1.75,198.3,21.5,-178.0
0,2957,0,0.009999999,-0.04296875,-472.8125,4.12,0.11,-9.76,3.14,2.71,9.81,-0.25,-0.125,0.0,-15.18,-42.68,1.75,198.3,21.5,-178.0
0,2967,0,0.009999999,-0.04296875,-472.8125,3.33,0.47,-9.059999,3.14,2.71,9.81,0.5625,0.375,-0.125,-15.18,-42.68,1.75,198.3,21.5,-178.0
1,18.0,36.0,11.95679,N,73.0,44.0,45.34561,E,0.084876,0.0,0.9700001,2.16,b'GLL',73.3996,2956.0,10.0
0,2975,0,0.009999999,-0.04296875,-472.8125,4.11,0.22,-9.889999,3.14,2.71,9.81,0.5625,0.375,-0.125,-15.18,-42.68,1.75,198.3,21.5,-178.0
0,2984,0,0.009999999,-0.04296875,-472.8125,4.17,0.16,-9.809999,3.14,2.71,9.81,-0.0625,-0.4375,0.1875,-15.18,-42.68,1.75,198.3,21.5,-178.0
0,2992,0,0.009999999,-0.04296875,-472.8125,3.32,0.31,-8.17,3.14,2.71,9.81,-0.25,-0.1875,-0.0625,-15.5,-43.0,1.0,198.3,21.5,-178.0
0,3003,0,0.009999999,-0.04296875,-472.8125,4.05,0.22,-9.78,3.14,2.71,9.81,0.5625,0.0625,-0.125,-15.5,-43.0,1.0,198.3,21.5,-178.0
0,3013,0,0.009999999,-0.04296875,-472.8125,4.22,0.09999999,-9.79,3.14,2.71,9.81,0.1875,-0.0625,0.125,-15.5,-43.0,1.0,198.3,21.5,-178.0
0,3023,0,0.009999999,-0.04296875,-472.8125,3.24,0.34,-8.02,3.14,2.71,9.81,-0.25,-0.375,0.0,-15.5,-43.0,1.0,198.3,21.5,-178.0
0,3034,0,0.009999999,-0.04296875,-472.8125,4.12,0.18,-9.83,3.14,2.71,9.81,0.5,0.0,-0.0625,-15.5,-43.0,1.0,198.3,21.5,-178.0
0,3043,0,0.009999999,-0.04296875,-472.8125,4.17,0.15,-9.92,3.14,2.71,9.81,0.25,0.0,0.1875,-15.5,-41.18,1.0,198.3,21.5,-178.0
0,3053,0,0.009999999,-0.04296875,-462.8125,3.25,0.34,-8.04,3.14,2.71,9.81,-0.3125,-0.1875,-0.0625,-15.5,-41.18,1.0,198.3,21.5,-178.0
0,3064,0,0.009999999,-0.04296875,-462.8125,3.29,0.5,-9.13,3.14,2.71,9.81,0.5625,-0.125,-0.125,-15.5,-41.18,1.0,198.3,21.5,-178.0
0,3074,0,0.009999999,-0.04296875,-462.8125,4.18,0.12,-9.84,3.14,2.71,9.81,0.4375,0.0625,0.3125,-15.5,-41.18,1.0,198.3,21.5,-178.0
0,3084,0,0.009999999,-0.04296875,-462.8125,3.25,0.33,-7.99,3.14,2.71,9.81,-0.5,-0.3125,0.0,-15.5,-41.18,1.0,198.3,21.5,-178.0
0,3090,0,0.009999999,-0.04296875,-462.8125,3.32,0.48,-9.03,3.14,2.71,9.81,0.25,0.0625,-0.0625,-15.18,-39.68,1.37,198.3,21.5,-178.0
0,3098,0,0.009999999,-0.04296875,-462.8125,3.32,0.48,-9.03,3.14,2.71,9.81,0.625,0.3125,0.125,-15.18,-39.68,1.37,198.3,21.5,-178.0
0,3105,0,0.009999999,-0.04296875,-462.8125,4.27,0.12,-9.929999,3.14,2.71,9.81,0.625,0.3125,0.125,-15.18,-39.68,1.37,198.3,21.5,-178.0
0,3114,0,0.009999999,-0.04296875,-462.8125,3.26,0.34,-8.03,3.14,2.71,9.81,-0.4375,-0.4375,0.0,-15.18,-39.68,1.37,198.3,21.5,-178.0
0,3124,0,0.009999999,-0.04296875,-462.8125,3.28,0.54,-9.11,3.14,2.71,9.81,0.1875,0.0,-0.0625,-15.18,-39.68,1.37,198.3,21.5,-178.0
0,3134,0,0.009999999,-0.04296875,-462.8125,4.11,0.16,-9.7,3.14,2.71,9.81,0.6875,0.0625,0.0625,-15.18,-39.68,1.37,198.3,21.5,-178.0
0,3143,0,0.009999999,-0.04296875,-472.8125,3.26,0.32,-7.98,3.14,2.71,9.81,-0.3125,-0.375,0.0625,-15.75,-40.37,0.06,198.3,21.5,-178.0
0,3154,0,0.009999999,-0.04296875,-472.8125,3.29,0.47,-9.01,3.14,2.71,9.81,0.0,-0.0625,-0.1875,-15.75,-40.37,0.06,198.3,21.5,-178.0
0,3164,0,0.009999999,-0.04296875,-472.8125,4.01,0.28,-9.679999,3.14,2.71,9.81,0.5625,0.1875,0.125,-15.75,-40.37,0.06,198.3,21.5,-178.0
0,3174,0,0.009999999,0.01837158,-472.8125,3.34,0.28,-8.09,3.14,2.71,9.81,0.0,-0.25,0.0625,-15.75,-40.37,0.06,198.3,21.5,-178.0
