(data_type, time, state, temperature, alt, ram_diff, bno_x, bno_y, bno_z, high_x, high_y, high_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, heading, roll, pitch)
0,61695,0,-0.59,-1.485718,359.8125,2.49,-4.25,-10.77,3.14,2.71,9.81,2.125,-2.5,-10.6875,-33.68,-9.75,9.56,246.0,12.6,175.1
0,61712,0,-0.59,-1.363037,359.8125,3.21,-4.07,-9.92,3.14,2.71,9.81,0.6875,-2.4375,-10.4375,-33.68,-9.75,9.56,245.8,12.5,175.1
0,61749,0,-0.59,-1.363037,359.8125,2.47,-3.84,-10.45,3.14,2.71,9.81,1.3125,-2.1875,-10.1875,-33.68,-11.25,9.06,245.5,12.5,175.2
0,61763,0,-0.59,-1.301758,461.8125,1.81,-3.68,-9.48,3.14,2.71,9.81,1.0,-0.75,-10.8125,-33.68,-11.25,9.06,245.2,12.5,175.2
0,61775,0,-0.59,-1.301758,461.8125,2.21,-4.03,-10.65,3.14,2.71,9.81,1.6875,-0.75,-10.6875,-33.68,-11.25,9.06,245.1,12.5,175.2
0,61785,0,-0.59,-1.301758,461.8125,2.59,-3.15,-8.79,3.14,2.71,9.81,2.375,-0.75,-10.25,-33.68,-11.25,9.06,245.0,12.5,175.2
0,61793,0,-0.59,-1.301758,461.8125,2.59,-3.15,-8.79,3.14,2.71,9.81,1.0625,0.0,-10.5,-32.87,-11.0,10.37,244.9,12.5,175.3
1,18.0,40.0,15.83405,N,73.0,42.0,17.14371,E,3.46397,71.32,0.95,2.0,b'GLL',49.6427,61784.0,9.0
0,61801,0,-0.59,-1.240417,461.8125,2.09,-3.08,-10.21,3.14,2.71,9.81,1.0625,0.0,-10.5,-32.87,-11.0,10.37,244.9,12.5,175.3
0,61807,0,-0.59,-1.240417,461.8125,1.79,-3.71,-10.4,3.14,2.71,9.81,1.25,-0.25,-10.3125,-32.87,-11.0,10.37,244.8,12.5,175.3
0,61818,0,-0.59,-1.240417,461.8125,2.03,-3.43,-8.17,3.14,2.71,9.81,1.6875,0.4375,-10.4375,-32.87,-11.0,10.37,244.6,12.5,175.3
0,61829,0,-0.59,-1.240417,461.8125,3.23,-4.31,-10.89,3.14,2.71,9.81,0.875,1.0,-10.5625,-32.87,-11.0,10.37,244.5,12.5,175.3
0,61839,0,-0.59,-1.240417,461.8125,2.44,-3.79,-10.34,3.14,2.71,9.81,2.4375,0.125,-9.625,-32.87,-11.0,10.37,244.5,12.5,175.3
0,61845,0,-0.59,-1.240417,461.8125,2.43,-3.12,-9.58,3.14,2.71,9.81,1.0625,-0.125,-10.125,-32.5,-11.68,10.37,244.4,12.6,175.3
0,61853,0,-0.59,-1.240417,461.8125,2.43,-3.12,-9.58,3.14,2.71,9.81,1.0625,-0.125,-10.125,-32.5,-11.68,10.37,244.3,12.6,175.3
0,61859,0,-0.59,-1.240417,641.8125,3.26,-3.29,-9.809999,3.14,2.71,9.81,0.6875,0.3125,-10.0625,-32.5,-11.68,10.37,244.2,12.6,175.3
0,61870,0,-0.59,-1.179077,641.8125,2.33,-3.21,-9.2,3.14,2.71,9.81,1.6875,0.125,-9.75,-32.5,-11.68,10.37,244.1,12.6,175.3
0,61879,0,-0.59,-1.240417,641.8125,2.23,-3.15,-9.22,3.14,2.71,9.81,1.75,0.0625,-9.3125,-32.5,-11.68,10.37,244.0,12.6,175.3
0,61889,0,-0.59,-1.240417,641.8125,1.96,-3.5,-9.04,3.14,2.71,9.81,2.3125,1.125,-9.0,-32.5,-11.68,10.37,244.0,12.6,175.3
0,61896,0,-0.59,-1.122437,641.8125,1.5,-2.65,-9.26,3.14,2.71,9.81,2.0,1.6875,-8.8125,-31.75,-11.68,10.37,244.0,12.6,175.3
0,61902,0,-0.59,-1.122437,641.8125,1.5,-2.65,-9.26,3.14,2.71,9.81,2.0,1.6875,-8.8125,-31.75,-11.68,10.37,243.8,12.6,175.3
0,61909,0,-0.59,-1.179077,641.8125,1.94,-3.06,-9.79,3.14,2.71,9.81,1.625,2.4375,-8.8125,-31.75,-11.68,10.37,243.8,12.7,175.3
0,61934,0,-0.59,-1.122437,641.8125,2.13,-3.45,-9.4,3.14,2.71,9.81,0.9375,2.5,-7.8125,-31.75,-11.68,10.37,243.6,12.8,175.3
0,61941,0,-0.59,-1.122437,641.8125,2.13,-3.45,-9.4,3.14,2.71,9.81,0.9375,2.5,-7.8125,-31.75,-11.68,10.37,243.6,12.8,175.3
0,61948,0,-0.59,-1.122437,641.8125,2.92,-3.64,-9.46,3.14,2.71,9.81,1.4375,3.25,-7.6875,-32.5,-11.68,9.06,243.5,12.8,175.3
0,61954,0,-0.59,-1.122437,752.8125,2.92,-3.64,-9.46,3.14,2.71,9.81,1.4375,3.5,-7.6875,-32.5,-11.68,9.06,243.5,12.8,175.3
0,61962,0,-0.59,-1.122437,752.8125,2.33,-3.39,-8.65,3.14,2.71,9.81,-0.125,3.125,-7.1875,-32.5,-11.68,9.06,243.4,12.8,175.3
0,61970,0,-0.59,-1.061096,752.8125,3.17,-3.3,-9.91,3.14,2.71,9.81,-0.125,3.125,-7.1875,-32.5,-11.68,9.06,243.3,12.9,175.3
0,61980,0,-0.59,-1.061096,752.8125,3.14,-3.27,-9.65,3.14,2.71,9.81,0.3125,3.3125,-6.5,-32.5,-11.68,9.06,243.3,13.0,175.3
0,61990,0,-0.59,-1.061096,752.8125,2.75,-3.15,-9.28,3.14,2.71,9.81,-0.125,3.75,-6.1875,-32.5,-11.68,9.06,243.3,13.0,175.3
0,61997,0,-0.59,-1.061096,752.8125,3.1,-3.2,-9.349999,3.14,2.71,9.81,0.25,3.8125,-6.375,-32.87,-12.5,10.0,243.2,13.0,175.4
0,62003,0,-0.59,-1.061096,752.8125,3.1,-3.2,-9.349999,3.14,2.71,9.81,0.25,3.8125,-6.375,-32.87,-12.5,10.0,243.1,13.0,175.4
0,62010,0,-0.59,-1.061096,752.8125,3.4,-3.25,-9.83,3.14,2.71,9.81,1.4375,3.9375,-5.8125,-32.87,-12.5,10.0,243.1,13.1,175.4
0,62020,0,-0.59,-1.061096,752.8125,2.92,-2.18,-9.48,3.14,2.71,9.81,0.5625,3.375,-5.625,-32.87,-12.5,10.0,243.1,13.1,175.4
0,62029,0,-0.59,-1.122437,752.8125,2.86,-1.54,-9.87,3.14,2.71,9.81,-0.875,2.625,-5.75,-32.87,-12.5,10.0,243.0,13.1,175.4
0,62040,0,-0.59,-1.061096,752.8125,2.92,-2.9,-10.25,3.14,2.71,9.81,0.5,2.875,-5.25,-32.87,-12.5,10.0,243.0,13.1,175.4
0,62046,0,-0.59,-1.061096,752.8125,3.1,-2.8,-9.96,3.14,2.71,9.81,2.0625,2.875,-5.1875,-32.18,-12.75,10.0,243.0,13.1,175.4
0,62053,0,-0.59,-0.9997559,638.8125,3.1,-2.8,-9.96,3.14,2.71,9.81,2.0625,2.875,-5.1875,-32.18,-12.75,10.0,242.9,13.2,175.4
0,62061,0,-0.59,-0.9997559,638.8125,3.32,-2.95,-10.26,3.14,2.71,9.81,1.25,2.625,-5.125,-32.18,-12.75,10.0,242.8,13.2,175.4
0,62070,0,-0.59,-0.9997559,638.8125,3.33,-2.85,-10.36,3.14,2.71,9.81,1.5,2.25,-5.0,-32.18,-12.75,10.0,242.8,13.2,175.4
0,62080,0,-0.59,-1.061096,638.8125,3.12,-1.96,-7.78,3.14,2.71,9.81,0.625,1.5,-4.6875,-32.18,-12.75,10.0,242.8,13.3,175.4
0,62090,0,-0.59,-0.9997559,638.8125,2.72,-1.95,-8.92,3.14,2.71,9.81,2.4375,0.9375,-4.9375,-32.18,-12.75,10.0,242.8,13.3,175.4
0,62097,0,-0.59,-0.9997559,638.8125,3.05,-2.45,-9.13,3.14,2.71,9.81,-0.4375,0.0,-4.8125,-32.5,-12.37,9.06,242.7,13.3,175.4
0,62103,0,-0.59,-1.061096,638.8125,3.05,-2.45,-9.13,3.14,2.71,9.81,-0.4375,0.0,-4.8125,-32.5,-12.37,9.06,242.6,13.3,175.4
0,62110,0,-0.59,-0.9997559,638.8125,3.43,-2.63,-10.99,3.14,2.71,9.81,2.0,0.25,-4.5,-32.5,-12.37,9.06,242.6,13.3,175.4
0,62120,0,-0.59,-0.9997559,638.8125,3.32,-2.4,-11.23,3.14,2.71,9.81,0.125,-0.6875,-4.5,-32.5,-12.37,9.06,242.6,13.3,175.4
0,62241,0,-0.61,-0.8771362,1255.813,2.83,-2.0,-7.58,3.14,2.71,9.81,1.4375,-1.5625,-4.3125,-31.75,-12.5,10.0,242.1,13.1,175.4
0,62252,0,-0.61,-0.8771362,1255.813,2.48,-2.69,-10.19,3.14,2.71,9.81,1.125,-1.9375,-4.25,-32.87,-13.5,10.37,242.0,13.1,175.4
0,62267,0,-0.61,-0.8771362,1255.813,2.55,-3.38,-10.2,3.14,2.71,9.81,0.5,-1.125,-4.4375,-32.87,-13.5,10.37,242.0,13.1,175.4
0,62295,0,-0.61,-0.8157959,1255.813,2.22,-2.93,-9.88,3.14,2.71,9.81,0.8125,0.6875,-4.25,-33.25,-13.87,10.75,241.8,13.1,175.4
0,62315,0,-0.61,-0.8157959,1255.813,2.23,-2.19,-9.389999,3.14,2.71,9.81,-0.6875,0.1875,-4.75,-33.25,-13.87,10.75,241.7,13.1,175.4
0,62374,0,-0.61,-0.7544556,1843.813,2.05,-1.28,-8.66,3.14,2.71,9.81,-1.625,0.1875,-5.0625,-31.75,-13.87,9.56,241.5,13.1,175.5
1,18.0,40.0,15.82489,N,73.0,42.0,17.33345,E,5.864675,79.84,0.95,2.0,b'RMC',49.6427,62307.0,16.0
0,62394,0,-0.61,-0.8110352,1843.813,1.95,-1.02,-9.08,3.14,2.71,9.81,0.3125,0.5625,-4.625,-31.75,-13.87,9.56,241.3,13.1,175.5
0,62437,0,-0.63,-0.7544556,1377.813,2.4,-1.35,-9.26,3.14,2.71,9.81,-0.375,0.0625,-5.0,-32.18,-12.06,8.68,241.1,13.1,175.5
1,18.0,40.0,15.82489,N,73.0,42.0,17.33345,E,5.864675,79.84,0.95,2.0,b'VTG',49.6427,62307.0,95.0
0,62457,0,-0.63,-0.7544556,1377.813,1.53,-0.73,-9.01,3.14,2.71,9.81,-0.125,-0.875,-4.8125,-31.5,-13.5,10.37,241.1,13.1,175.5
0,62507,0,-0.63,-0.7497559,1377.813,1.44,-0.78,-9.37,3.14,2.71,9.81,-2.8125,-1.0,-4.875,-31.5,-14.25,10.0,240.8,13.1,175.7
1,18.0,40.0,15.82489,N,73.0,42.0,17.33345,E,5.864675,79.84,0.95,2.0,b'GGA',49.74268,62447.0,18.0
0,62527,0,-0.63,-0.8110352,946.8125,2.23,0.03,-9.87,3.14,2.71,9.81,-3.0,-0.875,-5.25,-31.5,-14.25,10.0,240.8,13.1,175.8
0,62580,0,-0.63,-0.8110352,946.8125,1.21,0.009999999,-9.599999,3.14,2.71,9.81,-3.75,0.0625,-5.3125,-32.18,-13.87,11.25,240.5,13.1,176.0
0,62604,0,-0.63,-0.8723755,946.8125,1.99,-0.14,-9.639999,3.14,2.71,9.81,-3.0625,-0.625,-4.875,-31.75,-14.56,10.87,240.4,13.1,176.1
0,62651,0,-0.65,-0.8110352,883.8125,1.78,-0.54,-10.51,3.14,2.71,9.81,-2.25,-0.75,-4.5,-31.18,-13.5,10.87,240.2,13.1,176.2
0,62671,0,-0.65,-0.8110352,883.8125,1.89,-0.22,-9.69,3.14,2.71,9.81,-1.75,-0.625,-4.6875,-31.18,-13.5,10.87,240.1,13.1,176.3
0,62697,0,-0.65,-0.8110352,883.8125,2.04,0.44,-9.77,3.14,2.71,9.81,-1.1875,-1.3125,-4.125,-31.06,-14.56,10.87,240.0,13.0,176.4
0,62714,0,-0.65,-0.7497559,914.8125,1.97,0.32,-10.73,3.14,2.71,9.81,-1.25,-1.5,-4.125,-31.06,-14.56,10.87,239.9,13.0,176.4
0,62750,0,-0.65,-0.8110352,914.8125,1.78,0.12,-9.78,3.14,2.71,9.81,0.0625,-1.625,-3.5,-31.56,-15.37,10.0,239.8,13.0,176.5
0,62765,0,-0.65,-0.8110352,914.8125,1.78,0.17,-10.29,3.14,2.71,9.81,0.625,-0.5625,-3.6875,-31.56,-15.37,10.0,239.7,13.0,176.5
0,62777,0,-0.65,-0.8723755,914.8125,2.04,-0.44,-10.99,3.14,2.71,9.81,1.6875,-0.625,-3.5625,-31.56,-15.37,10.0,239.7,13.0,176.5
0,62787,0,-0.65,-0.8110352,914.8125,2.11,-0.09,-11.01,3.14,2.71,9.81,1.125,-0.8125,-3.3125,-31.56,-15.37,10.0,239.6,13.0,176.5
0,62796,0,-0.65,-0.8110352,914.8125,2.11,-0.09,-11.01,3.14,2.71,9.81,1.125,-0.8125,-3.3125,-32.25,-15.75,10.37,239.6,13.0,176.5
1,18.0,40.0,15.82489,N,73.0,42.0,17.33345,E,5.864675,79.84,0.95,2.0,b'GLL',49.74268,62787.0,8.0
0,62803,0,-0.65,-0.8110352,914.8125,1.9,0.25,-9.84,3.14,2.71,9.81,1.4375,-0.625,-3.3125,-32.25,-15.75,10.37,239.6,13.0,176.5
0,62810,0,-0.65,-0.8110352,1142.813,2.13,0.4,-10.66,3.14,2.71,9.81,1.6875,-1.1875,-3.125,-32.25,-15.75,10.37,239.6,13.0,176.4
0,62820,0,-0.65,-0.8110352,1142.813,2.52,-0.02,-10.74,3.14,2.71,9.81,1.5625,-0.8125,-2.9375,-32.25,-15.75,10.37,239.6,13.0,176.4
0,62828,0,-0.65,-0.8110352,1142.813,2.12,0.06,-10.83,3.14,2.71,9.81,1.75,-0.6875,-3.125,-32.25,-15.75,10.37,239.5,13.0,176.4
0,62834,0,-0.65,-0.8110352,1142.813,2.12,0.06,-10.83,3.14,2.71,9.81,1.75,-0.6875,-3.125,-32.25,-15.75,10.37,239.5,12.9,176.4
0,62843,0,-0.65,-0.8110352,1142.813,1.34,0.35,-9.96,3.14,2.71,9.81,1.9375,-0.8125,-2.75,-32.25,-15.75,10.37,239.5,12.9,176.4
0,62850,0,-0.65,-0.8110352,1142.813,1.23,0.46,-9.929999,3.14,2.71,9.81,2.6875,-0.625,-2.75,-31.87,-15.75,9.56,239.5,12.9,176.4
0,62857,0,-0.65,-0.8110352,1142.813,1.23,0.46,-9.929999,3.14,2.71,9.81,2.5625,-1.0,-2.625,-31.87,-15.75,9.56,239.5,12.9,176.3
0,62864,0,-0.65,-0.8110352,1142.813,1.23,0.42,-10.04,3.14,2.71,9.81,2.5625,-1.0,-2.625,-31.87,-15.75,9.56,239.4,12.9,176.3
0,62873,0,-0.65,-0.8110352,1142.813,1.97,0.26,-10.42,3.14,2.71,9.81,3.0,-0.8125,-2.625,-31.87,-15.75,9.56,239.4,12.9,176.3
0,62883,0,-0.65,-0.8110352,1142.813,2.25,-0.19,-9.92,3.14,2.71,9.81,3.0,-1.125,-2.75,-31.87,-15.75,9.56,239.3,12.9,176.3
0,62893,0,-0.65,-0.7497559,1142.813,2.52,-0.74,-10.44,3.14,2.71,9.81,3.3125,-0.8125,-2.4375,-31.87,-15.75,9.56,239.3,12.9,176.3
0,62900,0,-0.65,-0.7497559,1142.813,2.02,-0.64,-9.99,3.14,2.71,9.81,3.4375,-1.0,-2.5,-31.56,-15.0,11.25,239.3,12.9,176.3
0,62906,0,-0.65,-0.8110352,1527.813,2.02,-0.64,-9.99,3.14,2.71,9.81,3.4375,-1.0,-2.5,-31.56,-15.0,11.25,239.3,12.9,176.2
0,62914,0,-0.65,-0.8110352,1527.813,1.42,-0.82,-9.08,3.14,2.71,9.81,2.875,-1.375,-2.4375,-31.56,-15.0,11.25,239.3,12.9,176.2
0,62923,0,-0.65,-0.8110352,1527.813,1.53,-0.57,-9.04,3.14,2.71,9.81,3.1875,-0.75,-2.375,-31.56,-15.0,11.25,239.3,12.8,176.2
0,62933,0,-0.65,-0.8110352,1527.813,1.52,0.09999999,-9.58,3.14,2.71,9.81,3.3125,-0.75,-2.625,-31.56,-15.0,11.25,239.2,12.8,176.1
0,62943,0,-0.65,-0.8110352,1527.813,1.82,0.63,-9.88,3.14,2.71,9.81,3.125,-0.5625,-2.25,-31.56,-15.0,11.25,239.2,12.8,176.1
0,62950,0,-0.65,-0.8110352,1527.813,1.64,-0.05,-9.84,3.14,2.71,9.81,3.6875,-0.5625,-2.125,-31.56,-14.56,9.56,239.2,12.8,176.1
0,62956,0,-0.65,-0.7497559,1527.813,1.64,-0.05,-9.84,3.14,2.71,9.81,3.6875,-0.5625,-2.125,-31.56,-14.56,9.56,239.1,12.8,176.1
0,62963,0,-0.65,-0.8110352,1527.813,1.31,0.63,-9.969999,3.14,2.71,9.81,2.9375,-1.4375,-2.125,-31.56,-14.56,9.56,239.1,12.8,176.1
0,62973,0,-0.65,-0.8110352,1527.813,1.96,-0.25,-9.02,3.14,2.71,9.81,3.75,-1.0,-2.125,-31.56,-14.56,9.56,239.1,12.8,176.0
0,62984,0,-0.65,-0.8110352,1527.813,2.01,-0.13,-8.599999,3.14,2.71,9.81,3.25,-1.125,-2.5,-31.56,-14.56,9.56,239.1,12.8,176.0
0,62994,0,-0.65,-0.8110352,1527.813,2.68,-0.6599999,-9.21,3.14,2.71,9.81,2.5,-1.625,-2.5,-31.56,-14.56,9.56,239.1,12.8,176.0
0,63000,0,-0.65,-0.7497559,1522.813,2.47,-1.13,-9.69,3.14,2.71,9.81,3.6875,-1.625,-2.3125,-31.56,-15.75,11.25,239.1,12.8,176.0
0,63007,0,-0.65,-0.7497559,1522.813,2.47,-1.13,-9.69,3.14,2.71,9.81,3.6875,-1.625,-2.3125,-31.56,-15.75,11.25,239.0,12.8,176.0
0,63014,0,-0.65,-0.7497559,1522.813,1.4,-0.23,-10.16,3.14,2.71,9.81,2.25,-2.3125,-2.3125,-31.56,-15.75,11.25,239.0,12.8,176.0
0,63024,0,-0.65,-0.7497559,1522.813,0.89,0.19,-9.04,3.14,2.71,9.81,2.5625,-1.375,-2.25,-31.56,-15.75,11.25,239.0,12.8,176.0
0,63033,0,-0.65,-0.7497559,1522.813,1.37,-0.12,-10.2,3.14,2.71,9.81,3.1875,-0.5625,-2.3125,-31.56,-15.75,11.25,239.0,12.8,175.9
0,63044,0,-0.65,-0.7497559,1522.813,1.24,0.47,-9.34,3.14,2.71,9.81,1.625,-0.8125,-2.4375,-31.56,-15.75,11.25,239.0,12.8,175.9
0,63051,0,-0.65,-0.6884155,1522.813,1.68,-0.45,-9.49,3.14,2.71,9.81,1.1875,-0.25,-2.3125,-33.0,-14.56,9.56,239.0,12.8,175.9
0,63057,0,-0.65,-0.6884155,1522.813,1.68,-0.45,-9.49,3.14,2.71,9.81,1.1875,-0.25,-2.3125,-33.0,-14.56,9.56,238.9,12.8,175.9
0,63064,0,-0.65,-0.6884155,1522.813,1.37,-0.9099999,-9.15,3.14,2.71,9.81,1.875,-0.25,-2.4375,-33.0,-14.56,9.56,238.9,12.8,175.9
0,63089,0,-0.65,-0.6884155,1522.813,1.68,0.82,-9.04,3.14,2.71,9.81,0.625,-0.1875,-2.8125,-33.0,-14.56,9.56,238.8,12.8,175.9
0,63096,0,-0.65,-0.6884155,1334.813,1.68,0.82,-9.04,3.14,2.71,9.81,0.625,-0.1875,-2.8125,-33.0,-14.56,9.56,238.8,12.8,175.9
0,63103,0,-0.65,-0.6884155,1334.813,1.41,0.94,-9.13,3.14,2.71,9.81,-0.625,-0.75,-2.8125,-31.87,-15.75,10.0,238.8,12.8,175.9
0,63110,0,-0.65,-0.6884155,1334.813,1.36,0.97,-9.5,3.14,2.71,9.81,-0.0625,-0.75,-2.625,-31.87,-15.75,10.0,238.8,12.8,175.9
0,63116,0,-0.65,-0.6884155,1334.813,1.36,0.97,-9.5,3.14,2.71,9.81,0.75,-0.125,-2.6875,-31.87,-15.75,10.0,238.8,12.8,175.9
0,63240,0,-0.65,-0.6884155,1180.813,1.56,0.0,-9.04,3.14,2.71,9.81,-0.3125,-1.625,-2.1875,-31.18,-15.0,10.37,238.5,12.7,176.0
0,63251,0,-0.65,-0.6884155,1180.813,1.32,0.26,-9.389999,3.14,2.71,9.81,-0.5625,-1.6875,-2.0625,-31.18,-15.37,11.68,238.5,12.6,176.0
0,63267,0,-0.65,-0.6884155,1180.813,1.24,-0.48,-10.11,3.14,2.71,9.81,-0.4375,-1.5,-2.0625,-31.18,-15.37,11.68,238.4,12.6,176.0
0,63295,0,-0.65,-0.6884155,1698.813,1.65,0.06,-10.14,3.14,2.71,9.81,-0.5,-0.375,-2.1875,-31.18,-15.37,11.68,238.3,12.6,176.0
0,63314,0,-0.65,-0.6884155,1698.813,1.28,-0.12,-9.45,3.14,2.71,9.81,-0.625,0.125,-2.25,-31.87,-15.75,12.06,238.3,12.6,176.0
0,63374,0,-0.65,-0.6270752,1801.813,1.74,-0.02,-9.99,3.14,2.71,9.81,-1.1875,1.0,-2.0625,-30.75,-16.5,11.25,238.1,12.7,176.1
1,18.0,40.0,15.82146,N,73.0,42.0,17.55775,E,6.583292,84.01,0.95,2.0,b'RMC',49.74268,63307.0,18.0
0,63396,0,-0.65,-0.6270752,1801.813,1.47,-0.55,-9.9,3.14,2.71,9.81,-0.5,0.5625,-1.8125,-30.75,-16.5,11.25,238.1,12.7,176.1
0,63436,0,-0.65,-0.6884155,1801.813,1.35,-0.03,-9.87,3.14,2.71,9.81,0.875,0.8125,-1.9375,-31.87,-15.75,11.25,238.0,12.7,176.1
1,18.0,40.0,15.82146,N,73.0,42.0,17.55775,E,6.583292,84.01,0.95,2.0,b'VTG',49.74268,63307.0,97.0
0,63459,0,-0.65,-0.7497559,1801.813,2.44,-0.15,-10.24,3.14,2.71,9.81,0.5625,0.1875,-1.9375,-30.37,-14.56,10.87,238.0,12.7,176.1
0,63506,0,-0.65,-0.6884155,1316.813,2.39,-0.59,-9.69,3.14,2.71,9.81,1.1875,-1.0625,-1.5625,-31.87,-16.06,12.06,238.0,12.7,176.1
1,18.0,40.0,15.82146,N,73.0,42.0,17.55775,E,6.583292,84.01,0.95,2.0,b'GGA',50.04272,63448.0,18.0
0,63526,0,-0.65,-0.6884155,1316.813,1.84,-0.2,-9.83,3.14,2.71,9.81,0.875,-1.25,-1.625,-31.87,-16.06,12.06,237.9,12.6,176.0
0,63580,0,-0.65,-0.6270752,1363.813,1.46,0.02,-9.38,3.14,2.71,9.81,1.375,-0.375,-1.375,-31.56,-16.75,9.56,237.8,12.6,176.0
0,63601,0,-0.65,-0.6270752,1363.813,2.22,0.09999999,-9.87,3.14,2.71,9.81,1.4375,-0.125,-1.5625,-31.87,-16.5,10.87,237.8,12.6,176.0
0,63650,0,-0.66,-0.5043945,1363.813,1.68,-0.17,-9.45,3.14,2.71,9.81,1.0625,-0.8125,-1.4375,-30.75,-15.75,10.87,237.7,12.6,176.0
0,63669,0,-0.66,-0.5043945,1277.813,1.59,-0.34,-10.39,3.14,2.71,9.81,0.75,-0.8125,-1.125,-30.75,-15.75,10.87,237.6,12.6,176.0
0,63696,0,-0.66,-0.4430542,1277.813,1.76,-0.06,-9.139999,3.14,2.71,9.81,0.5,-0.4375,-1.375,-30.75,-15.75,10.87,237.6,12.6,176.0
0,63713,0,-0.66,-0.4430542,1277.813,1.88,-0.17,-9.12,3.14,2.71,9.81,0.0,-0.5625,-1.4375,-30.06,-15.75,10.87,237.6,12.6,176.0
0,63750,0,-0.65,-0.5090942,1277.813,2.23,-0.6599999,-9.19,3.14,2.71,9.81,0.3125,0.375,-1.6875,-30.06,-15.75,10.87,237.5,12.6,176.0
0,63764,0,-0.65,-0.5090942,1185.813,2.01,0.57,-9.63,3.14,2.71,9.81,-0.5,-0.8125,-1.75,-30.75,-15.75,10.37,237.5,12.6,176.0
0,63780,0,-0.65,-0.5090942,1185.813,1.79,-0.13,-9.4,3.14,2.71,9.81,-0.125,-0.5625,-1.875,-30.75,-15.75,10.37,237.5,12.6,176.0
0,63791,0,-0.65,-0.5090942,1185.813,1.8,-0.51,-9.54,3.14,2.71,9.81,-0.0625,-0.875,-2.125,-30.75,-15.75,10.37,237.5,12.6,176.0
0,63800,0,-0.65,-0.4477539,1185.813,2.44,-0.78,-9.349999,3.14,2.71,9.81,-0.0625,-0.875,-2.125,-31.87,-16.75,11.25,237.5,12.6,176.0
1,18.0,40.0,15.82146,N,73.0,42.0,17.55775,E,6.583292,84.01,0.95,2.0,b'GLL',50.04272,63790.0,9.0
0,63807,0,-0.66,-0.3817139,1185.813,2.4,-1.05,-9.53,3.14,2.71,9.81,0.6875,-0.9375,-2.0,-31.87,-16.75,11.25,237.5,12.6,176.0
0,63814,0,-0.66,-0.3817139,1185.813,2.1,-0.33,-10.12,3.14,2.71,9.81,0.0625,-1.375,-1.9375,-31.87,-16.75,11.25,237.5,12.6,176.0
0,63822,0,-0.65,-0.4477539,1185.813,1.22,0.12,-9.21,3.14,2.71,9.81,-0.25,-1.375,-2.125,-31.87,-16.75,11.25,237.4,12.5,176.0
0,63845,0,-0.66,-0.3817139,1185.813,1.99,-0.07,-9.95,3.14,2.71,9.81,0.0,-1.125,-2.0,-31.87,-16.75,11.25,237.4,12.5,176.0
0,63851,0,-0.66,-0.3817139,1185.813,1.99,-0.07,-9.95,3.14,2.71,9.81,0.375,-1.25,-1.8125,-31.56,-16.06,11.25,237.3,12.5,176.0
0,63858,0,-0.66,-0.3817139,1023.813,2.0,-0.23,-9.51,3.14,2.71,9.81,0.375,-1.25,-1.8125,-31.56,-16.06,11.25,237.3,12.5,176.0
0,63866,0,-0.66,-0.3203735,1023.813,2.38,-1.0,-9.19,3.14,2.71,9.81,0.5,-0.875,-1.6875,-31.56,-16.06,11.25,237.3,12.5,176.0
0,63877,0,-0.66,-0.3203735,1023.813,2.2,-0.85,-9.16,3.14,2.71,9.81,0.8125,-1.0625,-1.8125,-31.56,-16.06,11.25,237.3,12.5,176.0
0,63887,0,-0.66,-0.3203735,1023.813,2.58,-0.59,-10.08,3.14,2.71,9.81,0.8125,-1.375,-1.625,-31.56,-16.06,11.25,237.3,12.5,176.0
0,63897,0,-0.66,-0.3203735,1023.813,1.68,0.19,-9.62,3.14,2.71,9.81,0.375,-1.4375,-1.6875,-31.56,-16.06,11.25,237.3,12.5,176.0
0,63904,0,-0.66,-0.3203735,1023.813,2.02,0.28,-9.92,3.14,2.71,9.81,-0.0625,-1.875,-1.5625,-31.18,-17.18,10.87,237.3,12.5,176.0
0,63911,0,-0.66,-0.3203735,1023.813,2.02,0.28,-9.92,3.14,2.71,9.81,-0.0625,-1.875,-1.5625,-31.18,-17.18,10.87,237.3,12.5,176.0
0,63918,0,-0.66,-0.3203735,1023.813,2.47,-0.89,-10.33,3.14,2.71,9.81,0.9375,-1.375,-1.3125,-31.18,-17.18,10.87,237.3,12.4,176.0
0,63927,0,-0.66,-0.3203735,1023.813,2.15,-0.33,-10.05,3.14,2.71,9.81,1.3125,-1.875,-1.4375,-31.18,-17.18,10.87,237.2,12.4,176.0
0,63937,0,-0.66,-0.3203735,1023.813,2.39,-0.9,-9.58,3.14,2.71,9.81,1.0625,-2.125,-1.25,-31.18,-17.18,10.87,237.2,12.4,176.0
0,63947,0,-0.66,-0.3203735,1023.813,2.02,-0.33,-10.51,3.14,2.71,9.81,1.375,-2.3125,-1.1875,-31.18,-17.18,10.87,237.2,12.4,176.0
0,63954,0,-0.66,-0.3203735,1042.813,2.2,-0.55,-9.719999,3.14,2.71,9.81,1.0625,-1.9375,-1.25,-30.37,-17.18,10.37,237.2,12.4,176.0
0,63961,0,-0.66,-0.3203735,1042.813,2.2,-0.55,-9.719999,3.14,2.71,9.81,1.25,-1.8125,-1.1875,-30.37,-17.18,10.37,237.2,12.3,176.0
